fips_code,county,state,customers_out,run_start_time
09005,Litchfield,Connecticut,46,2019-11-14 00:30:00
09009,New Haven,Connecticut,27,2019-11-14 00:30:00
09005,Litchfield,Connecticut,46,2019-11-14 00:45:00
09009,New Haven,Connecticut,27,2019-11-14 00:45:00
09009,New Haven,Connecticut,28,2019-11-14 01:00:00
09001,Fairfield,Connecticut,11,2019-11-14 01:15:00
09009,New Haven,Connecticut,29,2019-11-14 01:15:00
09001,Fairfield,Connecticut,11,2019-11-14 01:30:00
09003,Hartford,Connecticut,8,2019-11-14 01:30:00
09009,New Haven,Connecticut,46,2019-11-14 01:30:00
09001,Fairfield,Connecticut,12,2019-11-14 01:45:00
09003,Hartford,Connecticut,8,2019-11-14 01:45:00
09009,New Haven,Connecticut,46,2019-11-14 01:45:00
09001,Fairfield,Connecticut,12,2019-11-14 02:00:00
09003,Hartford,Connecticut,8,2019-11-14 02:00:00
09009,New Haven,Connecticut,46,2019-11-14 02:00:00
09001,Fairfield,Connecticut,12,2019-11-14 02:15:00
09003,Hartford,Connecticut,8,2019-11-14 02:15:00
09009,New Haven,Connecticut,46,2019-11-14 02:15:00
09001,Fairfield,Connecticut,12,2019-11-14 02:30:00
09003,Hartford,Connecticut,8,2019-11-14 02:30:00
09009,New Haven,Connecticut,46,2019-11-14 02:30:00
09001,Fairfield,Connecticut,12,2019-11-14 02:45:00
09003,Hartford,Connecticut,8,2019-11-14 02:45:00
09009,New Haven,Connecticut,45,2019-11-14 02:45:00
09001,Fairfield,Connecticut,56,2019-11-14 03:00:00
09003,Hartford,Connecticut,28,2019-11-14 03:00:00
09009,New Haven,Connecticut,45,2019-11-14 03:00:00
09001,Fairfield,Connecticut,1,2019-11-14 03:15:00
09003,Hartford,Connecticut,27,2019-11-14 03:15:00
09009,New Haven,Connecticut,27,2019-11-14 03:15:00
09001,Fairfield,Connecticut,1,2019-11-14 03:30:00
09003,Hartford,Connecticut,28,2019-11-14 03:30:00
09009,New Haven,Connecticut,27,2019-11-14 03:30:00
09001,Fairfield,Connecticut,1,2019-11-14 03:45:00
09003,Hartford,Connecticut,28,2019-11-14 03:45:00
09009,New Haven,Connecticut,27,2019-11-14 03:45:00
09001,Fairfield,Connecticut,2,2019-11-14 04:00:00
09003,Hartford,Connecticut,20,2019-11-14 04:00:00
09009,New Haven,Connecticut,2,2019-11-14 04:00:00
09001,Fairfield,Connecticut,1,2019-11-14 04:15:00
09003,Hartford,Connecticut,20,2019-11-14 04:15:00
09009,New Haven,Connecticut,2,2019-11-14 04:15:00
09001,Fairfield,Connecticut,2,2019-11-14 04:30:00
09003,Hartford,Connecticut,20,2019-11-14 04:30:00
09009,New Haven,Connecticut,2,2019-11-14 04:30:00
09001,Fairfield,Connecticut,1,2019-11-14 04:45:00
09003,Hartford,Connecticut,20,2019-11-14 04:45:00
09009,New Haven,Connecticut,2,2019-11-14 04:45:00
09001,Fairfield,Connecticut,1,2019-11-14 05:00:00
09003,Hartford,Connecticut,20,2019-11-14 05:00:00
09009,New Haven,Connecticut,2,2019-11-14 05:00:00
09001,Fairfield,Connecticut,1,2019-11-14 05:15:00
09003,Hartford,Connecticut,20,2019-11-14 05:15:00
09009,New Haven,Connecticut,2,2019-11-14 05:15:00
09003,Hartford,Connecticut,20,2019-11-14 05:30:00
09009,New Haven,Connecticut,2,2019-11-14 05:30:00
09003,Hartford,Connecticut,1,2019-11-14 05:45:00
09009,New Haven,Connecticut,2,2019-11-14 05:45:00
09009,New Haven,Connecticut,2,2019-11-14 06:00:00
09009,New Haven,Connecticut,2,2019-11-14 06:15:00
09009,New Haven,Connecticut,2,2019-11-14 06:30:00
09009,New Haven,Connecticut,2,2019-11-14 06:45:00
09009,New Haven,Connecticut,2,2019-11-14 07:00:00
09009,New Haven,Connecticut,2,2019-11-14 07:15:00
09009,New Haven,Connecticut,2,2019-11-14 07:30:00
09009,New Haven,Connecticut,2,2019-11-14 07:45:00
09009,New Haven,Connecticut,2,2019-11-14 08:00:00
09001,Fairfield,Connecticut,17,2019-11-14 08:15:00
09009,New Haven,Connecticut,2,2019-11-14 08:15:00
09001,Fairfield,Connecticut,17,2019-11-14 08:30:00
09009,New Haven,Connecticut,4,2019-11-14 08:30:00
09001,Fairfield,Connecticut,17,2019-11-14 08:45:00
09001,Fairfield,Connecticut,17,2019-11-14 09:00:00
09009,New Haven,Connecticut,2,2019-11-14 09:30:00
09009,New Haven,Connecticut,2,2019-11-14 09:45:00
09009,New Haven,Connecticut,2,2019-11-14 10:00:00
09009,New Haven,Connecticut,2,2019-11-14 10:15:00
09009,New Haven,Connecticut,2,2019-11-14 10:30:00
09009,New Haven,Connecticut,2,2019-11-14 10:45:00
09009,New Haven,Connecticut,2,2019-11-14 11:00:00
09009,New Haven,Connecticut,2,2019-11-14 11:15:00
09009,New Haven,Connecticut,3,2019-11-14 11:30:00
09003,Hartford,Connecticut,1,2019-11-14 11:45:00
09009,New Haven,Connecticut,8,2019-11-14 11:45:00
09003,Hartford,Connecticut,1,2019-11-14 12:00:00
09009,New Haven,Connecticut,3,2019-11-14 12:00:00
09003,Hartford,Connecticut,1,2019-11-14 12:15:00
09009,New Haven,Connecticut,3,2019-11-14 12:15:00
09003,Hartford,Connecticut,1,2019-11-14 12:30:00
09009,New Haven,Connecticut,4,2019-11-14 12:30:00
09003,Hartford,Connecticut,1,2019-11-14 12:45:00
09009,New Haven,Connecticut,4,2019-11-14 12:45:00
09001,Fairfield,Connecticut,1,2019-11-14 13:00:00
09003,Hartford,Connecticut,95,2019-11-14 13:00:00
09009,New Haven,Connecticut,244,2019-11-14 13:00:00
09011,New London,Connecticut,1,2019-11-14 13:00:00
09015,Windham,Connecticut,53,2019-11-14 13:00:00
09001,Fairfield,Connecticut,1,2019-11-14 13:15:00
09003,Hartford,Connecticut,1,2019-11-14 13:15:00
09011,New London,Connecticut,1,2019-11-14 13:15:00
09015,Windham,Connecticut,53,2019-11-14 13:15:00
09007,Middlesex,Connecticut,26,2019-11-14 13:30:00
09015,Windham,Connecticut,54,2019-11-14 13:30:00
09005,Litchfield,Connecticut,1,2019-11-14 13:45:00
09007,Middlesex,Connecticut,26,2019-11-14 13:45:00
09011,New London,Connecticut,1,2019-11-14 13:45:00
09015,Windham,Connecticut,53,2019-11-14 13:45:00
09001,Fairfield,Connecticut,1,2019-11-14 14:00:00
09005,Litchfield,Connecticut,1,2019-11-14 14:00:00
09007,Middlesex,Connecticut,26,2019-11-14 14:00:00
09011,New London,Connecticut,1,2019-11-14 14:00:00
09015,Windham,Connecticut,53,2019-11-14 14:00:00
09001,Fairfield,Connecticut,1,2019-11-14 14:15:00
09005,Litchfield,Connecticut,1,2019-11-14 14:15:00
09007,Middlesex,Connecticut,26,2019-11-14 14:15:00
09011,New London,Connecticut,1,2019-11-14 14:15:00
09015,Windham,Connecticut,53,2019-11-14 14:15:00
09001,Fairfield,Connecticut,1,2019-11-14 14:30:00
09003,Hartford,Connecticut,2,2019-11-14 14:30:00
09005,Litchfield,Connecticut,1,2019-11-14 14:30:00
09011,New London,Connecticut,1,2019-11-14 14:30:00
09013,Tolland,Connecticut,1,2019-11-14 14:30:00
09015,Windham,Connecticut,53,2019-11-14 14:30:00
09001,Fairfield,Connecticut,7,2019-11-14 14:45:00
09003,Hartford,Connecticut,1,2019-11-14 14:45:00
09005,Litchfield,Connecticut,1,2019-11-14 14:45:00
09011,New London,Connecticut,1,2019-11-14 14:45:00
09015,Windham,Connecticut,53,2019-11-14 14:45:00
09001,Fairfield,Connecticut,9,2019-11-14 15:00:00
09003,Hartford,Connecticut,1,2019-11-14 15:00:00
09005,Litchfield,Connecticut,1,2019-11-14 15:00:00
09011,New London,Connecticut,1,2019-11-14 15:00:00
09015,Windham,Connecticut,53,2019-11-14 15:00:00
09001,Fairfield,Connecticut,8,2019-11-14 15:15:00
09003,Hartford,Connecticut,1,2019-11-14 15:15:00
09005,Litchfield,Connecticut,1,2019-11-14 15:15:00
09011,New London,Connecticut,1,2019-11-14 15:15:00
09015,Windham,Connecticut,53,2019-11-14 15:15:00
09001,Fairfield,Connecticut,8,2019-11-14 15:30:00
09003,Hartford,Connecticut,1,2019-11-14 15:30:00
09005,Litchfield,Connecticut,1,2019-11-14 15:30:00
09009,New Haven,Connecticut,2,2019-11-14 15:30:00
09011,New London,Connecticut,1,2019-11-14 15:30:00
09013,Tolland,Connecticut,1,2019-11-14 15:30:00
09015,Windham,Connecticut,2,2019-11-14 15:30:00
09001,Fairfield,Connecticut,8,2019-11-14 15:45:00
09003,Hartford,Connecticut,1,2019-11-14 15:45:00
09005,Litchfield,Connecticut,1,2019-11-14 15:45:00
09009,New Haven,Connecticut,23,2019-11-14 15:45:00
09011,New London,Connecticut,1,2019-11-14 15:45:00
09015,Windham,Connecticut,2,2019-11-14 15:45:00
09001,Fairfield,Connecticut,1,2019-11-14 16:00:00
09003,Hartford,Connecticut,1,2019-11-14 16:00:00
09005,Litchfield,Connecticut,2,2019-11-14 16:00:00
09007,Middlesex,Connecticut,31,2019-11-14 16:00:00
09009,New Haven,Connecticut,26,2019-11-14 16:00:00
09011,New London,Connecticut,1,2019-11-14 16:00:00
09015,Windham,Connecticut,2,2019-11-14 16:00:00
09001,Fairfield,Connecticut,2,2019-11-14 16:15:00
09003,Hartford,Connecticut,2,2019-11-14 16:15:00
09005,Litchfield,Connecticut,3,2019-11-14 16:15:00
09007,Middlesex,Connecticut,31,2019-11-14 16:15:00
09009,New Haven,Connecticut,26,2019-11-14 16:15:00
09015,Windham,Connecticut,2,2019-11-14 16:15:00
09001,Fairfield,Connecticut,2,2019-11-14 16:30:00
09003,Hartford,Connecticut,2,2019-11-14 16:30:00
09005,Litchfield,Connecticut,4,2019-11-14 16:30:00
09007,Middlesex,Connecticut,31,2019-11-14 16:30:00
09009,New Haven,Connecticut,26,2019-11-14 16:30:00
09011,New London,Connecticut,1,2019-11-14 16:30:00
09015,Windham,Connecticut,2,2019-11-14 16:30:00
09001,Fairfield,Connecticut,2,2019-11-14 16:45:00
09003,Hartford,Connecticut,1,2019-11-14 16:45:00
09005,Litchfield,Connecticut,4,2019-11-14 16:45:00
09007,Middlesex,Connecticut,31,2019-11-14 16:45:00
09009,New Haven,Connecticut,5,2019-11-14 16:45:00
09011,New London,Connecticut,1,2019-11-14 16:45:00
09015,Windham,Connecticut,2,2019-11-14 16:45:00
09001,Fairfield,Connecticut,2,2019-11-14 17:00:00
09003,Hartford,Connecticut,1,2019-11-14 17:00:00
09005,Litchfield,Connecticut,2,2019-11-14 17:00:00
09007,Middlesex,Connecticut,31,2019-11-14 17:00:00
09009,New Haven,Connecticut,7,2019-11-14 17:00:00
09011,New London,Connecticut,1,2019-11-14 17:00:00
09015,Windham,Connecticut,2,2019-11-14 17:00:00
09001,Fairfield,Connecticut,2,2019-11-14 17:15:00
09003,Hartford,Connecticut,2,2019-11-14 17:15:00
09005,Litchfield,Connecticut,2,2019-11-14 17:15:00
09007,Middlesex,Connecticut,31,2019-11-14 17:15:00
09009,New Haven,Connecticut,7,2019-11-14 17:15:00
09011,New London,Connecticut,1,2019-11-14 17:15:00
09001,Fairfield,Connecticut,4,2019-11-14 17:30:00
09003,Hartford,Connecticut,2,2019-11-14 17:30:00
09005,Litchfield,Connecticut,2,2019-11-14 17:30:00
09007,Middlesex,Connecticut,31,2019-11-14 17:30:00
09009,New Haven,Connecticut,7,2019-11-14 17:30:00
09011,New London,Connecticut,1,2019-11-14 17:30:00
09001,Fairfield,Connecticut,4,2019-11-14 17:45:00
09003,Hartford,Connecticut,35,2019-11-14 17:45:00
09007,Middlesex,Connecticut,31,2019-11-14 17:45:00
09009,New Haven,Connecticut,6,2019-11-14 17:45:00
09011,New London,Connecticut,1,2019-11-14 17:45:00
09001,Fairfield,Connecticut,4,2019-11-14 18:00:00
09003,Hartford,Connecticut,35,2019-11-14 18:00:00
09007,Middlesex,Connecticut,31,2019-11-14 18:00:00
09009,New Haven,Connecticut,4,2019-11-14 18:00:00
09011,New London,Connecticut,1,2019-11-14 18:00:00
09001,Fairfield,Connecticut,4,2019-11-14 18:15:00
09003,Hartford,Connecticut,35,2019-11-14 18:15:00
09007,Middlesex,Connecticut,31,2019-11-14 18:15:00
09009,New Haven,Connecticut,4,2019-11-14 18:15:00
09011,New London,Connecticut,1,2019-11-14 18:15:00
09001,Fairfield,Connecticut,4,2019-11-14 18:30:00
09003,Hartford,Connecticut,34,2019-11-14 18:30:00
09007,Middlesex,Connecticut,31,2019-11-14 18:30:00
09009,New Haven,Connecticut,4,2019-11-14 18:30:00
09011,New London,Connecticut,1,2019-11-14 18:30:00
09001,Fairfield,Connecticut,4,2019-11-14 18:45:00
09003,Hartford,Connecticut,35,2019-11-14 18:45:00
09009,New Haven,Connecticut,4,2019-11-14 18:45:00
09011,New London,Connecticut,1,2019-11-14 18:45:00
09001,Fairfield,Connecticut,1,2019-11-14 19:00:00
09003,Hartford,Connecticut,36,2019-11-14 19:00:00
09009,New Haven,Connecticut,8,2019-11-14 19:00:00
09011,New London,Connecticut,1,2019-11-14 19:00:00
09013,Tolland,Connecticut,1,2019-11-14 19:00:00
09001,Fairfield,Connecticut,1,2019-11-14 19:15:00
09003,Hartford,Connecticut,36,2019-11-14 19:15:00
09009,New Haven,Connecticut,8,2019-11-14 19:15:00
09011,New London,Connecticut,1,2019-11-14 19:15:00
09001,Fairfield,Connecticut,13,2019-11-14 19:30:00
09003,Hartford,Connecticut,35,2019-11-14 19:30:00
09009,New Haven,Connecticut,5,2019-11-14 19:30:00
09011,New London,Connecticut,1,2019-11-14 19:30:00
09013,Tolland,Connecticut,1,2019-11-14 19:30:00
09001,Fairfield,Connecticut,1,2019-11-14 19:45:00
09003,Hartford,Connecticut,34,2019-11-14 19:45:00
09009,New Haven,Connecticut,10,2019-11-14 19:45:00
09011,New London,Connecticut,1,2019-11-14 19:45:00
09013,Tolland,Connecticut,1,2019-11-14 19:45:00
09003,Hartford,Connecticut,34,2019-11-14 20:00:00
09009,New Haven,Connecticut,5,2019-11-14 20:00:00
09011,New London,Connecticut,2,2019-11-14 20:00:00
09013,Tolland,Connecticut,1,2019-11-14 20:00:00
09009,New Haven,Connecticut,5,2019-11-14 20:15:00
09011,New London,Connecticut,2,2019-11-14 20:15:00
09013,Tolland,Connecticut,1,2019-11-14 20:15:00
09009,New Haven,Connecticut,5,2019-11-14 20:30:00
09011,New London,Connecticut,2,2019-11-14 20:30:00
09013,Tolland,Connecticut,1,2019-11-14 20:30:00
09005,Litchfield,Connecticut,1,2019-11-14 20:45:00
09009,New Haven,Connecticut,1,2019-11-14 20:45:00
09011,New London,Connecticut,2,2019-11-14 20:45:00
09013,Tolland,Connecticut,1,2019-11-14 20:45:00
09005,Litchfield,Connecticut,1,2019-11-14 21:00:00
09009,New Haven,Connecticut,1,2019-11-14 21:00:00
09011,New London,Connecticut,2,2019-11-14 21:00:00
09013,Tolland,Connecticut,1,2019-11-14 21:00:00
09015,Windham,Connecticut,1,2019-11-14 21:00:00
09005,Litchfield,Connecticut,1,2019-11-14 21:15:00
09009,New Haven,Connecticut,1,2019-11-14 21:15:00
09011,New London,Connecticut,2,2019-11-14 21:15:00
09013,Tolland,Connecticut,1,2019-11-14 21:15:00
09015,Windham,Connecticut,1,2019-11-14 21:15:00
09001,Fairfield,Connecticut,1,2019-11-14 21:30:00
09005,Litchfield,Connecticut,1,2019-11-14 21:30:00
09009,New Haven,Connecticut,1,2019-11-14 21:30:00
09011,New London,Connecticut,2,2019-11-14 21:30:00
09001,Fairfield,Connecticut,1,2019-11-14 21:45:00
09005,Litchfield,Connecticut,1,2019-11-14 21:45:00
09009,New Haven,Connecticut,1,2019-11-14 21:45:00
09011,New London,Connecticut,2,2019-11-14 21:45:00
09001,Fairfield,Connecticut,1,2019-11-14 22:00:00
09009,New Haven,Connecticut,1,2019-11-14 22:00:00
09011,New London,Connecticut,2,2019-11-14 22:00:00
09001,Fairfield,Connecticut,1,2019-11-14 22:15:00
09009,New Haven,Connecticut,1,2019-11-14 22:15:00
09011,New London,Connecticut,2,2019-11-14 22:15:00
09001,Fairfield,Connecticut,1,2019-11-14 22:30:00
09009,New Haven,Connecticut,6,2019-11-14 22:30:00
09011,New London,Connecticut,2,2019-11-14 22:30:00
09013,Tolland,Connecticut,1,2019-11-14 22:30:00
09001,Fairfield,Connecticut,1,2019-11-14 22:45:00
09009,New Haven,Connecticut,6,2019-11-14 22:45:00
09011,New London,Connecticut,2,2019-11-14 22:45:00
09013,Tolland,Connecticut,1,2019-11-14 22:45:00
09001,Fairfield,Connecticut,1,2019-11-14 23:00:00
09009,New Haven,Connecticut,7,2019-11-14 23:00:00
09011,New London,Connecticut,2,2019-11-14 23:00:00
09013,Tolland,Connecticut,1,2019-11-14 23:00:00
09015,Windham,Connecticut,1,2019-11-14 23:00:00
09001,Fairfield,Connecticut,1,2019-11-14 23:15:00
09003,Hartford,Connecticut,1,2019-11-14 23:15:00
09005,Litchfield,Connecticut,1,2019-11-14 23:15:00
09009,New Haven,Connecticut,7,2019-11-14 23:15:00
09011,New London,Connecticut,2,2019-11-14 23:15:00
09015,Windham,Connecticut,1,2019-11-14 23:15:00
09001,Fairfield,Connecticut,3,2019-11-14 23:30:00
09003,Hartford,Connecticut,2,2019-11-14 23:30:00
09005,Litchfield,Connecticut,1,2019-11-14 23:30:00
09009,New Haven,Connecticut,6,2019-11-14 23:30:00
09011,New London,Connecticut,2,2019-11-14 23:30:00
09015,Windham,Connecticut,1,2019-11-14 23:30:00
09001,Fairfield,Connecticut,3,2019-11-14 23:45:00
09003,Hartford,Connecticut,1,2019-11-14 23:45:00
09005,Litchfield,Connecticut,1,2019-11-14 23:45:00
09007,Middlesex,Connecticut,1,2019-11-14 23:45:00
09009,New Haven,Connecticut,6,2019-11-14 23:45:00
09011,New London,Connecticut,2,2019-11-14 23:45:00
09001,Fairfield,Connecticut,3,2019-11-15 00:00:00
09003,Hartford,Connecticut,1,2019-11-15 00:00:00
09005,Litchfield,Connecticut,1,2019-11-15 00:00:00
09007,Middlesex,Connecticut,1,2019-11-15 00:00:00
09009,New Haven,Connecticut,6,2019-11-15 00:00:00
09001,Fairfield,Connecticut,3,2019-11-15 00:15:00
09003,Hartford,Connecticut,1,2019-11-15 00:15:00
09007,Middlesex,Connecticut,1,2019-11-15 00:15:00
09009,New Haven,Connecticut,6,2019-11-15 00:15:00
09001,Fairfield,Connecticut,2,2019-11-15 00:30:00
09003,Hartford,Connecticut,1,2019-11-15 00:30:00
09007,Middlesex,Connecticut,1,2019-11-15 00:30:00
09009,New Haven,Connecticut,6,2019-11-15 00:30:00
09013,Tolland,Connecticut,7,2019-11-15 00:30:00
09001,Fairfield,Connecticut,2,2019-11-15 00:45:00
09003,Hartford,Connecticut,1,2019-11-15 00:45:00
09007,Middlesex,Connecticut,1,2019-11-15 00:45:00
09009,New Haven,Connecticut,6,2019-11-15 00:45:00
09013,Tolland,Connecticut,7,2019-11-15 00:45:00
09001,Fairfield,Connecticut,23,2019-11-15 01:00:00
09003,Hartford,Connecticut,1,2019-11-15 01:00:00
09007,Middlesex,Connecticut,1,2019-11-15 01:00:00
09009,New Haven,Connecticut,6,2019-11-15 01:00:00
09013,Tolland,Connecticut,7,2019-11-15 01:00:00
09001,Fairfield,Connecticut,23,2019-11-15 01:15:00
09003,Hartford,Connecticut,1,2019-11-15 01:15:00
09007,Middlesex,Connecticut,1,2019-11-15 01:15:00
09009,New Haven,Connecticut,6,2019-11-15 01:15:00
09013,Tolland,Connecticut,7,2019-11-15 01:15:00
09001,Fairfield,Connecticut,6,2019-11-15 01:30:00
09003,Hartford,Connecticut,1,2019-11-15 01:30:00
09007,Middlesex,Connecticut,1,2019-11-15 01:30:00
09009,New Haven,Connecticut,6,2019-11-15 01:30:00
09013,Tolland,Connecticut,7,2019-11-15 01:30:00
09001,Fairfield,Connecticut,5,2019-11-15 01:45:00
09003,Hartford,Connecticut,1,2019-11-15 01:45:00
09007,Middlesex,Connecticut,1,2019-11-15 01:45:00
09009,New Haven,Connecticut,6,2019-11-15 01:45:00
09013,Tolland,Connecticut,7,2019-11-15 01:45:00
09001,Fairfield,Connecticut,6,2019-11-15 02:00:00
09003,Hartford,Connecticut,1,2019-11-15 02:00:00
09009,New Haven,Connecticut,6,2019-11-15 02:00:00
09001,Fairfield,Connecticut,5,2019-11-15 02:15:00
09003,Hartford,Connecticut,6,2019-11-15 02:15:00
09009,New Haven,Connecticut,6,2019-11-15 02:15:00
09001,Fairfield,Connecticut,5,2019-11-15 02:30:00
09003,Hartford,Connecticut,6,2019-11-15 02:30:00
09011,New London,Connecticut,1,2019-11-15 02:30:00
09001,Fairfield,Connecticut,5,2019-11-15 02:45:00
09003,Hartford,Connecticut,6,2019-11-15 02:45:00
09011,New London,Connecticut,1,2019-11-15 02:45:00
09001,Fairfield,Connecticut,5,2019-11-15 03:00:00
09003,Hartford,Connecticut,6,2019-11-15 03:00:00
09011,New London,Connecticut,1,2019-11-15 03:00:00
09001,Fairfield,Connecticut,5,2019-11-15 03:15:00
09003,Hartford,Connecticut,6,2019-11-15 03:15:00
09011,New London,Connecticut,1,2019-11-15 03:15:00
09001,Fairfield,Connecticut,1,2019-11-15 03:30:00
09003,Hartford,Connecticut,6,2019-11-15 03:30:00
09011,New London,Connecticut,1,2019-11-15 03:30:00
09001,Fairfield,Connecticut,1,2019-11-15 03:45:00
09003,Hartford,Connecticut,6,2019-11-15 03:45:00
09011,New London,Connecticut,1,2019-11-15 03:45:00
09001,Fairfield,Connecticut,1,2019-11-15 04:00:00
09003,Hartford,Connecticut,7,2019-11-15 04:00:00
09011,New London,Connecticut,1,2019-11-15 04:00:00
09001,Fairfield,Connecticut,1,2019-11-15 04:15:00
09003,Hartford,Connecticut,24,2019-11-15 04:15:00
09011,New London,Connecticut,1,2019-11-15 04:15:00
09003,Hartford,Connecticut,24,2019-11-15 04:30:00
09003,Hartford,Connecticut,24,2019-11-15 04:45:00
09003,Hartford,Connecticut,25,2019-11-15 05:00:00
09003,Hartford,Connecticut,25,2019-11-15 05:15:00
09003,Hartford,Connecticut,1,2019-11-15 05:30:00
09003,Hartford,Connecticut,1,2019-11-15 09:15:00
09003,Hartford,Connecticut,1,2019-11-15 09:30:00
09001,Fairfield,Connecticut,123,2019-11-15 12:00:00
09003,Hartford,Connecticut,56,2019-11-15 12:00:00
09007,Middlesex,Connecticut,5,2019-11-15 12:00:00
09001,Fairfield,Connecticut,123,2019-11-15 12:15:00
09003,Hartford,Connecticut,56,2019-11-15 12:15:00
09007,Middlesex,Connecticut,5,2019-11-15 12:15:00
09001,Fairfield,Connecticut,125,2019-11-15 12:30:00
09003,Hartford,Connecticut,56,2019-11-15 12:30:00
09007,Middlesex,Connecticut,8,2019-11-15 12:30:00
09001,Fairfield,Connecticut,132,2019-11-15 12:45:00
09003,Hartford,Connecticut,56,2019-11-15 12:45:00
09007,Middlesex,Connecticut,8,2019-11-15 12:45:00
09009,New Haven,Connecticut,1,2019-11-15 12:45:00
09001,Fairfield,Connecticut,8,2019-11-15 13:00:00
09003,Hartford,Connecticut,56,2019-11-15 13:00:00
09007,Middlesex,Connecticut,8,2019-11-15 13:00:00
09001,Fairfield,Connecticut,9,2019-11-15 13:15:00
09003,Hartford,Connecticut,56,2019-11-15 13:15:00
09005,Litchfield,Connecticut,14,2019-11-15 13:15:00
09007,Middlesex,Connecticut,8,2019-11-15 13:15:00
09001,Fairfield,Connecticut,143,2019-11-15 13:30:00
09003,Hartford,Connecticut,57,2019-11-15 13:30:00
09005,Litchfield,Connecticut,14,2019-11-15 13:30:00
09001,Fairfield,Connecticut,143,2019-11-15 13:45:00
09003,Hartford,Connecticut,69,2019-11-15 13:45:00
09005,Litchfield,Connecticut,14,2019-11-15 13:45:00
09001,Fairfield,Connecticut,5,2019-11-15 14:00:00
09003,Hartford,Connecticut,428,2019-11-15 14:00:00
09005,Litchfield,Connecticut,14,2019-11-15 14:00:00
09001,Fairfield,Connecticut,5,2019-11-15 14:15:00
09003,Hartford,Connecticut,427,2019-11-15 14:15:00
09005,Litchfield,Connecticut,8,2019-11-15 14:15:00
09003,Hartford,Connecticut,428,2019-11-15 14:30:00
09005,Litchfield,Connecticut,56,2019-11-15 14:30:00
09001,Fairfield,Connecticut,6,2019-11-15 14:45:00
09003,Hartford,Connecticut,203,2019-11-15 14:45:00
09005,Litchfield,Connecticut,56,2019-11-15 14:45:00
09001,Fairfield,Connecticut,6,2019-11-15 15:00:00
09003,Hartford,Connecticut,203,2019-11-15 15:00:00
09005,Litchfield,Connecticut,56,2019-11-15 15:00:00
09001,Fairfield,Connecticut,93,2019-11-15 15:15:00
09003,Hartford,Connecticut,203,2019-11-15 15:15:00
09005,Litchfield,Connecticut,56,2019-11-15 15:15:00
09001,Fairfield,Connecticut,93,2019-11-15 15:30:00
09003,Hartford,Connecticut,355,2019-11-15 15:30:00
09005,Litchfield,Connecticut,49,2019-11-15 15:30:00
09009,New Haven,Connecticut,1,2019-11-15 15:30:00
09001,Fairfield,Connecticut,87,2019-11-15 15:45:00
09003,Hartford,Connecticut,355,2019-11-15 15:45:00
09005,Litchfield,Connecticut,49,2019-11-15 15:45:00
09009,New Haven,Connecticut,11,2019-11-15 15:45:00
09001,Fairfield,Connecticut,93,2019-11-15 16:00:00
09003,Hartford,Connecticut,355,2019-11-15 16:00:00
09005,Litchfield,Connecticut,18,2019-11-15 16:00:00
09009,New Haven,Connecticut,11,2019-11-15 16:00:00
09001,Fairfield,Connecticut,93,2019-11-15 16:15:00
09003,Hartford,Connecticut,357,2019-11-15 16:15:00
09005,Litchfield,Connecticut,18,2019-11-15 16:15:00
09009,New Haven,Connecticut,12,2019-11-15 16:15:00
09013,Tolland,Connecticut,3,2019-11-15 16:15:00
09001,Fairfield,Connecticut,93,2019-11-15 16:30:00
09003,Hartford,Connecticut,4,2019-11-15 16:30:00
09005,Litchfield,Connecticut,18,2019-11-15 16:30:00
09009,New Haven,Connecticut,21,2019-11-15 16:30:00
09013,Tolland,Connecticut,3,2019-11-15 16:30:00
09001,Fairfield,Connecticut,93,2019-11-15 16:45:00
09003,Hartford,Connecticut,3,2019-11-15 16:45:00
09005,Litchfield,Connecticut,18,2019-11-15 16:45:00
09009,New Haven,Connecticut,10,2019-11-15 16:45:00
09013,Tolland,Connecticut,3,2019-11-15 16:45:00
09001,Fairfield,Connecticut,87,2019-11-15 17:00:00
09003,Hartford,Connecticut,1,2019-11-15 17:00:00
09009,New Haven,Connecticut,59,2019-11-15 17:00:00
09011,New London,Connecticut,1,2019-11-15 17:00:00
09013,Tolland,Connecticut,3,2019-11-15 17:00:00
09001,Fairfield,Connecticut,87,2019-11-15 17:15:00
09003,Hartford,Connecticut,1,2019-11-15 17:15:00
09009,New Haven,Connecticut,59,2019-11-15 17:15:00
09011,New London,Connecticut,1,2019-11-15 17:15:00
09013,Tolland,Connecticut,3,2019-11-15 17:15:00
09015,Windham,Connecticut,1,2019-11-15 17:15:00
09001,Fairfield,Connecticut,87,2019-11-15 17:30:00
09003,Hartford,Connecticut,1,2019-11-15 17:30:00
09009,New Haven,Connecticut,12,2019-11-15 17:30:00
09011,New London,Connecticut,7,2019-11-15 17:30:00
09013,Tolland,Connecticut,3,2019-11-15 17:30:00
09001,Fairfield,Connecticut,87,2019-11-15 17:45:00
09003,Hartford,Connecticut,1,2019-11-15 17:45:00
09009,New Haven,Connecticut,10,2019-11-15 17:45:00
09011,New London,Connecticut,7,2019-11-15 17:45:00
09013,Tolland,Connecticut,3,2019-11-15 17:45:00
09001,Fairfield,Connecticut,87,2019-11-15 18:00:00
09003,Hartford,Connecticut,1,2019-11-15 18:00:00
09011,New London,Connecticut,7,2019-11-15 18:00:00
